	0	1	2	3	4	5	6	7	8	9	10	11
44	2785331	СПОСОБ МОНТАЖА ФАСАДНОЙ СИСТЕМЫ ДЛЯ КРЕПЛЕНИЯ ПЛИТ ОБЛИЦОВКИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2785331&TypeFile=html	Лысюк Дмитрий Романович (RU)	E04F13/08	QB4A Государственная регистрация предоставления права использования по договору	15.08.2023 РД0440458	Лысюк Дмитрий Романович (RU)	Гончар Вячеслав Васильевич (RU)	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
45	2785331	СПОСОБ МОНТАЖА ФАСАДНОЙ СИСТЕМЫ ДЛЯ КРЕПЛЕНИЯ ПЛИТ ОБЛИЦОВКИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2785331&TypeFile=html	Лысюк Дмитрий Романович (RU)	E04F13/08	QB4A Государственная регистрация предоставления права использования по договору	16.08.2023 РД0440605	Гончар Вячеслав Васильевич (RU)	"Общество с ограниченной ответственностью ""РУССКИЕ СТРОИТЕЛЬНЫЕ МАСТЕРСКИЕ"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ	нет данных об адресе
46	2786773	Устройство для определения плотности и/или вязкости жидкостей и газов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2786773&TypeFile=html	"ООО ""СМАРТПРИБОР"" (RU)"	B06B1/06	QB4A Государственная регистрация предоставления права использования по договору	28.06.2023 РД0435999	"Общество с ограниченной ответственностью ""СМАРТПРИБОР"" (RU)"	"Общество с ограниченной ответственностью ""Датчики и Системы"" (RU)"	лицензионный	неисключительная лицензия на срок до 25.06.2042 г. на территории РФ	нет данных об адресе
47	2797641	Способ лечения заболеваний височно-нижнечелюстных суставов, обусловленных окклюзионными нарушениями, у пациентов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2797641&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Алтайский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	A61C7/00	QB4A Государственная регистрация предоставления права использования по договору	19.09.2023 РД0443848	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Алтайский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Общество с ограниченной ответственностью ""Гуревич и К"" (RU)"	лицензионный	неисключительная лицензия сроком на 2 года на территории РФ.	нет данных об адресе
48	2797641	Способ лечения заболеваний височно-нижнечелюстных суставов, обусловленных окклюзионными нарушениями, у пациентов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2797641&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Алтайский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	A61C7/00	QB4A Государственная регистрация предоставления права использования по договору	19.09.2023 РД0443852	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Алтайский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Общество с ограниченной ответственностью ""ПРОФЕССОРСКИЙ СТОМАТОЛОГИЧЕСКИЙ ЦЕНТР"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
49	2792773	Высокомощная лампа с переменным спектром	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2792773&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Сибирский федеральный университет"" (RU)"	A01G9/20	QB4A Государственная регистрация предоставления права использования по договору	21.09.2023 РД0444109	"Федеральное государственное автономное образовательное учреждение высшего образования ""Сибирский федеральный университет"" (RU)"	"Общество с ограниченной ответственностью ""Ледвизор"" (RU)"	лицензионный	исключительная лицензия на срок до 31.12.2027 на территории РФ.	нет данных об адресе
50	2781070	Живая аттенуированная культуральная вакцина для профилактики натуральной оспы и других ортопоксвирусных инфекций на основе вируса осповакцины и способы ее получения и применения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2781070&TypeFile=html	"Федеральное бюджетное учреждение науки ""Государственный научный центр вирусологии и биотехнологии ""Вектор"" Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека (ФБУН ГНЦ ВБ ""Вектор"" Роспотребнадзора) (RU)"	C12N15/00	QB4A Государственная регистрация предоставления права использования по договору	24.04.2023 РД0429616	"Федеральное бюджетное учреждение науки ""Государственный научный центр вирусологии и биотехнологии ""Вектор"" Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека (RU)"	"Общество с ограниченной ответственностью ""ГЕРОФАРМ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
51	2786230	Линия для обогащения комбикорма белково-витаминно-минеральным концентратом	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2786230&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ставропольский государственный аграрный университет"" (RU)"	A23N17/00	QB4A Государственная регистрация предоставления права использования по договору	11.07.2023 РД0437256	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ставропольский государственный аграрный университет"" (RU)"	Попков Игорь Анатольевич (RU)	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
52	2797035	Металлический сигнальный маркер с защитой от коронного разряда	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2797035&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФОРЭНЕРГО-ИНЖИНИРИНГ"" (RU)"	H02G7/00	QB4A Государственная регистрация предоставления права использования по договору	15.08.2023 РД0440511	"Общество с ограниченной ответственностью ""ФОРЭНЕРГО-ИНЖИНИРИНГ"" (RU)"	"Общество с ограниченной ответственностью ""Тульский электромеханический завод"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
53	2798334	Рычажное устройство	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2798334&TypeFile=html	Трубецкой Александр Алексеевич (RU)	B66D1/00	Открытая лицензия	no_data	Трубецкой Александр Алексеевич (RU)	no_data	no_data	no_data	665729, Иркутская обл., г. Братск, б-р Победы, 14, кв. 33, Трубецкому Александру Алексеевичу
54	2792922	Способ позиционирования автономного подводного аппарата в глубоком море	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2792922&TypeFile=html	Российская Федерация, от имени которой выступает ФОНД ПЕРСПЕКТИВНЫХ ИССЛЕДОВАНИЙ (RU)	G01S3/80	QB4A Государственная регистрация предоставления права использования по договору	11.10.2023 РД0446163	Российская Федерация, от имени которой выступает Фонд перспективных исследований (RU)	"Федеральное государственное унитарное предприятие ""Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
55	2790937	Гидроакустическая навигационная система дальнего радиуса действия	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2790937&TypeFile=html	Российская Федерация, от имени которой выступает ФОНД ПЕРСПЕКТИВНЫХ ИССЛЕДОВАНИЙ (RU)	G01S3/80	QB4A Государственная регистрация предоставления права использования по договору	11.10.2023 РД0446163	Российская Федерация, от имени которой выступает Фонд перспективных исследований (RU)	"Федеральное государственное унитарное предприятие ""Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
56	2789636	Абонентский приемник в составе гидроакустической системы позиционирования большой дальности для глубокого моря	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2789636&TypeFile=html	Российская Федерация, от имени которой выступает ФОНД ПЕРСПЕКТИВНЫХ ИССЛЕДОВАНИЙ (RU)	G01S3/80	QB4A Государственная регистрация предоставления права использования по договору	11.10.2023 РД0446163	Российская Федерация, от имени которой выступает Фонд перспективных исследований (RU)	"Федеральное государственное унитарное предприятие ""Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
57	2794700	Способ позиционирования подводного объекта на больших дистанциях	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2794700&TypeFile=html	Российская Федерация, от имени которой выступает ФОНД ПЕРСПЕКТИВНЫХ ИССЛЕДОВАНИЙ (RU)	G01S5/30	QB4A Государственная регистрация предоставления права использования по договору	11.10.2023 РД0446163	Российская Федерация, от имени которой выступает Фонд перспективных исследований (RU)	"Федеральное государственное унитарное предприятие ""Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
58	2789999	Способ навигационного оборудования морского района	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2789999&TypeFile=html	Российская Федерация, от имени которой выступает ФОНД ПЕРСПЕКТИВНЫХ ИССЛЕДОВАНИЙ (RU)	G01S5/18	QB4A Государственная регистрация предоставления права использования по договору	11.10.2023 РД0446163	Российская Федерация, от имени которой выступает Фонд перспективных исследований (RU)	"Федеральное государственное унитарное предприятие ""Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
59	2792450	Осадкообразующий состав для ограничения водопритока и выравнивания профиля приемистости нагнетательных скважин	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2792450&TypeFile=html	"Общество с ограниченной ответственностью ""ЛУКОЙЛ-Инжиниринг"" (ООО ""ЛУКОЙЛ-Инжиниринг"") (RU)"	C09K8/508	QB4A Государственная регистрация предоставления права использования по договору	21.09.2023 РД0444104	"Общество с ограниченной ответственностью ""ЛУКОЙЛ-Инжиниринг"" (RU)"	"Общество с ограниченной ответственностью ""НефтеПром Сервис"" (RU)"	лицензионный	неисключительная лицензия на срок по 27.06.2041 на территории РФ.	нет данных об адресе
60	2801878	СИСТЕМА ПОДОГРЕВА ЦИКЛОВОГО ВОЗДУХА В ВОЗДУХООЧИСТИТЕЛЬНОМ УСТРОЙСТВЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2801878&TypeFile=html	Назаров Эдуард Борисович (RU)	F02C7/047	QB4A Государственная регистрация предоставления права использования по договору	21.09.2023 РД0444182	Назаров Эдуард Борисович (RU)	"Общество с ограниченной ответственностью ""Волга-Энергогаз"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
61	2784152	СПОСОБ ПОЛУЧЕНИЯ КОРРОЗИОННО-СТОЙКОГО БИОСОВМЕСТИМОГО ПОКРЫТИЯ ИЗ НИТРИДА ТИТАНА МЕТОДОМ МАГНЕТРОННОГО НАПЫЛЕНИЯ НА ИЗДЕЛИИ ИЗ БИОРАЗЛАГАЕМОГО СПЛАВА НА ОСНОВЕ МАГНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2784152&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	C23C14/35	QB4A Государственная регистрация предоставления права использования по договору	26.09.2023 РД0444636	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""АЛОИЗ"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2028 на территории РФ.	нет данных об адресе
62	2797764	МОДУЛЬНАЯ ЭСТАКАДНАЯ КОНСТРУКЦИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2797764&TypeFile=html	Лихачев Сергей Леонидович (RU)	E01D18/00	QB4A Государственная регистрация предоставления права использования по договору	20.07.2023 РД0438213	Лихачев Сергей Леонидович (RU)	"Общество с ограниченной ответственностью ""Завод АСД-электрик"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
63	2788761	Кронштейн откидной и держатель откидной полки	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2788761&TypeFile=html	Злочевский Сергей Валерьевич (RU)	A47B57/52	QB4A Государственная регистрация предоставления права использования по договору	28.03.2023 РД0427037	Злочевский Сергей Валерьевич (RU)	"Общество с ограниченной ответственностью ""ПРОФИДТЕХ.РУ"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
64	2784547	СПОСОБ НАТЯЖЕНИЯ ТЕКСТИЛЬНОЙ ЛЕНТЫ КРЕПЛЕНИЯ ГРУЗА В ЖЕЛЕЗНОДОРОЖНОМ ТРАНСПОРТЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2784547&TypeFile=html	Почекутов Александр Яковлевич (RU),Новиков Михаил Иванович (RU),Почекутова Валентина Ивановна (RU),Почекутова Людмила Николаевна (RU),Маслова Евгения Михайловна (RU)	B60P7/06	QB4A Государственная регистрация предоставления права использования по договору	17.10.2023 РД0446504	Почекутов Александр Яковлевич (RU), Новиков Михаил Иванович (RU), Почекутова Валентина Ивановна (RU), Почекутова Людмила Николаевна (RU), Маслова Евгения Михайловна (RU)	"Общество с ограниченной ответственностью ""МАЙНА-ВИРА"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
65	2786349	СПОСОБ И СИСТЕМА КОМПЕНСАЦИИ ШУМОВ НА КВАНТОВОМ ПРОЦЕССОРЕ С ПОМОЩЬЮ КВАНТОВОЙ ТОМОГРАФИИ ОПЕРАЦИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2786349&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕЖДУНАРОДНЫЙ ЦЕНТР КВАНТОВОЙ ОПТИКИ И КВАНТОВЫХ ТЕХНОЛОГИЙ"" (ООО ""МЦКТ"") (RU)"	G06N10/00	QB4A Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439136	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	"Автономная некоммерческая образовательная организация высшего образования ""Сколковский институт науки и технологий"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
66	2786349	СПОСОБ И СИСТЕМА КОМПЕНСАЦИИ ШУМОВ НА КВАНТОВОМ ПРОЦЕССОРЕ С ПОМОЩЬЮ КВАНТОВОЙ ТОМОГРАФИИ ОПЕРАЦИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2786349&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕЖДУНАРОДНЫЙ ЦЕНТР КВАНТОВОЙ ОПТИКИ И КВАНТОВЫХ ТЕХНОЛОГИЙ"" (ООО ""МЦКТ"") (RU)"	G06N10/00	QB4A Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439137	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	Федеральное государственное бюджетное учреждение науки Физико-технологический институт имени К.А. Валиева Российской академии наук (RU)	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе
67	2786349	СПОСОБ И СИСТЕМА КОМПЕНСАЦИИ ШУМОВ НА КВАНТОВОМ ПРОЦЕССОРЕ С ПОМОЩЬЮ КВАНТОВОЙ ТОМОГРАФИИ ОПЕРАЦИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2786349&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕЖДУНАРОДНЫЙ ЦЕНТР КВАНТОВОЙ ОПТИКИ И КВАНТОВЫХ ТЕХНОЛОГИЙ"" (ООО ""МЦКТ"") (RU)"	G06N10/00	QB4A Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439138	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	Федеральное государственное бюджетное учреждение науки Физический институт им. П.Н. Лебедева Российской академии наук (RU)	лицензионный	неисключительная лицензия на срок до 30.01.2033 на территории РФ.	нет данных об адресе
68	2786349	СПОСОБ И СИСТЕМА КОМПЕНСАЦИИ ШУМОВ НА КВАНТОВОМ ПРОЦЕССОРЕ С ПОМОЩЬЮ КВАНТОВОЙ ТОМОГРАФИИ ОПЕРАЦИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2786349&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕЖДУНАРОДНЫЙ ЦЕНТР КВАНТОВОЙ ОПТИКИ И КВАНТОВЫХ ТЕХНОЛОГИЙ"" (ООО ""МЦКТ"") (RU)"	G06N10/00	QB4A Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439141	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	"Общество с ограниченной ответственностью ""Совместное предприятие ""Квантовые технологии"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
69	2788741	ЦЕЛЬНОКАТАНОЕ ЖЕЛЕЗНОДОРОЖНОЕ КОЛЕСО	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2788741&TypeFile=html	Реларт С.А. (CH)	B60B17/00	QB4A Государственная регистрация предоставления права использования по договору	30.05.2023 РД0433218	Реларт С.А. (CH)	"ТОО ""Проммашкомплект"" (KZ)"	лицензионный	неисключительная лицензия на срок до 02.09.2042 на территории РФ.	нет данных об адресе
70	2784789	КОНСТРУКЦИЯ ГАЗОТУРБИННОГО ДВИГАТЕЛЯ С ПОПЕРЕЧНЫМ ПОТОКОМ И ЦИФРОВЫМ УПРАВЛЕНИЕМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2784789&TypeFile=html	Клёнов Александр Владимирович (RU)	F02C3/05	Открытая лицензия	no_data	Клёнов Александр Владимирович (RU)	no_data	no_data	no_data	413121, Саратовская обл.,г. Энгельс, ул. Полтавская, 30, кв. 216, КЛЕНОВ АЛЕКСАНДР ВЛАДИМИРОВИЧ
71	2792142	ПАКЕР-ЯКОРЬ ГИДРОМЕХАНИЧЕСКИЙ ИЗВЛЕКАЕМЫЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2792142&TypeFile=html	Гирфатов Андрей Газимович (RU)	E21B23/03	QB4A Государственная регистрация предоставления права использования по договору	28.06.2023 РД0436006	Гирфатов Андрей Газимович (RU)	"Акционерное общество ""Бурсервис-ЗБС"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2024 на территории РФ.	нет данных об адресе
72	2784501	Комплексное вентилируемое ограждение здания	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2784501&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Юго-Западный государственный университет"" (ЮЗГУ) (RU)"	E04F13/075	QB4A Государственная регистрация предоставления права использования по договору	02.08.2023 РД0439362	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Юго-Западный государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""КАДАСТР+"" (RU)"	лицензионный	исключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
73	2783837	Способ очистки донных отложений и воды в водотоках от нефти и нефтепродуктов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2783837&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	E02B15/04	QB4A Государственная регистрация предоставления права использования по договору	30.05.2023 РД0433214	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""АЭРОЩУП"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2024 на территории РФ.	нет данных об адресе
74	2784032	СПОСОБ ОЦЕНКИ ЧАСТОТНОГО СМЕЩЕНИЯ ДЛЯ СИСТЕМ СВЯЗИ, ИСПОЛЬЗУЮЩИХ СИГНАЛЫ С ЛИНЕЙНОЙ ЧАСТОТНОЙ МОДУЛЯЦИЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2784032&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Томский государственный университет систем управления и радиоэлектроники"" (RU)"	H04W80/02	QB4A Государственная регистрация предоставления права использования по договору	18.07.2023 РД0437934	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Томский государственный университет систем управления и радиоэлектроники"" (RU)"	"Общество с ограниченной ответственностью ""Предприятие ""ЭЛТЕКС"" (RU)"	лицензионный	неисключительная лицензия на срок до 11.01.2024 на территории РФ.	нет данных об адресе
75	2798545	Рекомбинантная плазмидная ДНК pSMT3_HCRG21, кодирующая гибридный белок SMT3-HCRG21, штамм бактерий Escherichia coli BL21(DE3)/pSMT3_HCRG21 - продуцент анальгетического пептида HCRG21 и способ получения рекомбинантного анальгетического пептида HCRG21	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2798545&TypeFile=html	"Федеральное государственное бюджетное учреждение науки Тихоокеанский институт биоорганической химии им. Г.Б. Елякова Дальневосточного отделения Российской академии наук (ТИБОХ ДВО РАН) (RU),Общество с ограниченной ответственностью ""АРНИКА"" (ООО ""АРНИКА"") (RU)"	C12N1/21	QB4A Государственная регистрация предоставления права использования по договору	06.09.2023 РД0442593	"Федеральное государственное бюджетное учреждение науки Тихоокеанский институт биоорганической химии им. Г.Б. Елякова Дальневосточного отделения Российской академии наук (RU), Общество с ограниченной ответственностью ""АРНИКА"" (RU)"	Федеральное государственное бюджетное учреждение науки Институт биоорганической химии им. академиков М.М. Шемякина и Ю.А. Овчинникова Российской академии наук (RU)	лицензионный	неисключительная лицензия на срок до 31.12.2025 на территории РФ.	нет данных об адресе
76	2793390	Устройство контроля безопасности движения железнодорожных цистерн при перевозке наливного груза	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2793390&TypeFile=html	Гофферт Елена Рэмовна (RU)	G08B1/08	QB4A Государственная регистрация предоставления права использования по договору	29.06.2023 РД0436098	Гофферт Елена Рэмовна (RU)	"Производственный кооператив ""Научно-Производственный Комплекс ""АВТОМАТИЗАЦИЯ"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
77	2788958	ШАРНИРНЫЙ НАКОНЕЧНИК ТЯГИ ТОРСИОННОГО СТАБИЛИЗАТОРА БОКОВОГО НАКЛОНА КУЗОВА ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2788958&TypeFile=html	Павлов Сергей Викторович (RU)	B61F5/24	QB4A Государственная регистрация предоставления права использования по договору	24.04.2023 РД0429577	Павлов Сергей Викторович (RU)	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
78	2793575	Монолитный полосковый фильтр	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2793575&TypeFile=html	"Федеральное государственное бюджетное научное учреждение "" Федеральный исследовательский центр ""Красноярский научный центр Сибирского отделения Российской академии наук"" (RU)"	H01P1/203	QB4A Государственная регистрация предоставления права использования по договору	09.08.2023 РД0439994	"Федеральное государственное бюджетное научное учреждение ""Федеральный исследовательский центр ""Красноярский научный центр Сибирского отделения Российской академии наук"" (RU)"	"Акционерное общество ""Научно-производственное предприятие ""Радиосвязь"" (RU)"	лицензионный	исключительная лицензия на срок до 29.06.2028 на территории РФ.	нет данных об адресе
79	2794936	СПОСОБ МОНТАЖА ФАСАДНОЙ СИСТЕМЫ ДЛЯ КРЕПЛЕНИЯ ПЛИТ ОБЛИЦОВКИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2794936&TypeFile=html	Лысюк Дмитрий Романович (RU)	E04F13/08	QB4A Государственная регистрация предоставления права использования по договору	15.08.2023 РД0440458	Лысюк Дмитрий Романович (RU)	Гончар Вячеслав Васильевич (RU)	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
80	2794936	СПОСОБ МОНТАЖА ФАСАДНОЙ СИСТЕМЫ ДЛЯ КРЕПЛЕНИЯ ПЛИТ ОБЛИЦОВКИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2794936&TypeFile=html	Лысюк Дмитрий Романович (RU)	E04F13/08	QB4A Государственная регистрация предоставления права использования по договору	16.08.2023 РД0440605	Гончар Вячеслав Васильевич (RU)	"Общество с ограниченной ответственностью ""РУССКИЕ СТРОИТЕЛЬНЫЕ МАСТЕРСКИЕ"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ	нет данных об адресе
81	2796898	СПОСОБ ПОЛУЧЕНИЯ БИОСОВМЕСТИМОГО ПОРИСТОГО СПЛАВА НА ОСНОВЕ НИКЕЛИДА ТИТАНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2796898&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	C22C1/047	QB4A Государственная регистрация предоставления права использования по договору	26.09.2023 РД0444630	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""АЛОИЗ"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2028 на территории РФ.	нет данных об адресе
82	2790749	СБОРНЫЙ ШЕСТИГРАННЫЙ КУБИК ДЕТСКОГО КОНСТРУКТОРА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2790749&TypeFile=html	"Общество с ограниченной ответственностью ""Образовательный Консалтинг"" (RU)"	A63H33/08	QB4A Государственная регистрация предоставления права использования по договору	19.10.2023 РД0446846	"Общество с ограниченной ответственностью ""Образовательный консалтинг"" (RU)"	"Общество с ограниченной ответственностью ""Научные развлечения"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
83	2784251	ПРОНИЦАЕМАЯ МАТРИЦА ДЛЯ ИНФРАКРАСНОЙ ГОРЕЛКИ И СПОСОБ ЕЁ ИЗГОТОВЛЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2784251&TypeFile=html	ПЯТОВ Иван Соломонович (RU)	F23D14/12	QB4A Государственная регистрация предоставления права использования по договору	24.05.2023 РД0432376	Пятов Иван Соломонович (RU)	"Общество с ограниченной ответственностью ""РЕАМ-РТИ"" (RU)"	лицензионный	неисключительная лицензия на срок до 10.01.2028 на территории РФ.	нет данных об адресе
