	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
363	2717182	Модульный теплоэнергетический комплекс и способ нагрева шахтного воздуха, осуществляемый с его помощью	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717182&TypeFile=html	"Общество с ограниченной ответственностью Торговый Дом ""Кемеровский экспериментальный завод средств безопасности"" (RU)"	F24D15/00	QB4A Государственная регистрация предоставления права использования по договору	01.06.2020 РД0333750	"Общество с ограниченной ответственностью Торговый Дом ""Кемеровский экспериментальный завод средств безопасности"" (RU)"	Акционерное общество «Кемеровский экспериментальный завод средств безопасности» (RU)	лицензионный	неисключительная лицензия на срок до 10.04.2025 на территории РФ.	нет данных об адресе																																																																																		
364	2717214	СПОСОБ ОЦЕНКИ ДОСТОВЕРНОСТИ СООБЩАЕМОЙ ИНФОРМАЦИИ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717214&TypeFile=html	"Общество с ограниченной ответственностью ""ДетектИнфо"" (RU)"	A61B5/16	QB4A Государственная регистрация предоставления права использования по договору	31.08.2020 РД0339573	"Общество с ограниченной ответственностью ""ДетектИнфо"" (RU)"	Иванов Лев Николаевич (RU)	лицензионный	неисключительная лицензия на срок до 25.06.2039 на территории РФ.	нет данных об адресе																																																																																		
365	2717292	МАСЛОБАК И МАСЛОСИСТЕМА ДВИГАТЕЛЕЙ ЛЕТАТЕЛЬНОГО АППАРАТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717292&TypeFile=html	"Акционерное общество ""Национальный центр вертолетостроения им. М.Л. Миля и Н.И. Камова"" (АО ""НЦВ Миль и Камов"") (RU)"	B64C27/04	QZ4A Внесение изменений в зарегистрированный договор	13.02.2019 РД0286053	"Акционерное общество ""Национальный центр вертолетостроения им. М.Л. Миля и Н.И. Камова"" (RU)"	"Акционерное общество ""Улан-Удэнский авиационный завод"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 25.10.2022         Дата публикации и номер бюллетеня: 25.10.2022 Бюл. №30	no_data	no_data																																																																																		
366	2717292	МАСЛОБАК И МАСЛОСИСТЕМА ДВИГАТЕЛЕЙ ЛЕТАТЕЛЬНОГО АППАРАТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717292&TypeFile=html	"Акционерное общество ""Национальный центр вертолетостроения им. М.Л. Миля и Н.И. Камова"" (АО ""НЦВ Миль и Камов"") (RU)"	B64C27/04	QZ4A Внесение изменений в зарегистрированный договор	13.02.2019 РД0286053	"Акционерное общество ""Национальный центр вертолетостроения им. М.Л. Миля и Н.И. Камова"" (RU)"	"Акционерное общество ""Улан-Удэнский авиационный завод"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 24.08.2023         Дата публикации и номер бюллетеня: 24.08.2023 Бюл. №24	no_data	no_data																																																																																		
367	2717376	Способ определения размера фокусного пятна рентгеновской трубки	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717376&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский государственный электротехнический университет ""ЛЭТИ"" им. В.И. Ульянова (Ленина)"" (RU)"	G01T1/29	QB4A Государственная регистрация предоставления права использования по договору	12.10.2020 РД0343395	"Федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский государственный электротехнический университет ""ЛЭТИ"" им. В.И. Ульянова (Ленина)"" (RU)"	"Акционерное общество ""НИПК ""Электрон"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
368	2717394	Изолятор Фарадея с компенсацией аксиально-симметричных поляризационных искажений	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717394&TypeFile=html	"Федеральное государственное бюджетное научное учреждение ""Федеральный исследовательский центр Институт прикладной физики Российской академии наук"" (ИПФ РАН) (RU)"	G02F1/09	QB4A Государственная регистрация предоставления права использования по договору	13.01.2021 РД0351328	"Федеральное государственное бюджетное научное учреждение ""Федеральный исследовательский центр Институт прикладной физики Российской академии наук"" (RU)"	"Общество с ограниченной ответственностью ""АВЕСТА"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
369	2717422	Охлаждаемая оправка прошивного стана	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717422&TypeFile=html	"Публичное акционерное общество ""Трубная Металлургическая Компания"" (ПАО ""ТМК"") (RU)"	B21B25/00	QB4A Государственная регистрация предоставления права использования по договору	25.10.2022 РД0411960	"Публичное акционерное общество ""Трубная Металлургическая Компания"" (RU)"	"Акционерное общество ""Таганрогский металлургический завод"" (RU)"	лицензионный	неисключительная лицензия на срок до (по) 31.12.2024 на территории РФ.	нет данных об адресе																																																																																		
370	2717438	СПОСОБ ОБЖИГА ПОДИНЫ АЛЮМИНИЕВОГО ЭЛЕКТРОЛИЗЁРА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717438&TypeFile=html	"Общество с ограниченной ответственностью ""Объединенная Компания РУСАЛ Инженерно-технологический центр"" (RU)"	C25C3/00	QB4A Государственная регистрация предоставления права использования по договору	07.02.2023 РД0421875	"Общество с ограниченной ответственностью ""Объединенная Компания РУСАЛ Инженерно-технологический центр"" (RU)"	"Публичное акционерное общество ""РУСАЛ Братский алюминиевый завод"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории Иркутской области.	нет данных об адресе																																																																																		
371	2717438	СПОСОБ ОБЖИГА ПОДИНЫ АЛЮМИНИЕВОГО ЭЛЕКТРОЛИЗЁРА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717438&TypeFile=html	"Общество с ограниченной ответственностью ""Объединенная Компания РУСАЛ Инженерно-технологический центр"" (RU)"	C25C3/00	QB4A Государственная регистрация предоставления права использования по договору	07.02.2023 РД0421880	"Общество с ограниченной ответственностью ""Объединенная Компания РУСАЛ Инженерно-технологический центр"" (RU)"	"Акционерное общество ""РУСАЛ Красноярский Алюминиевый Завод"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории Красноярского края.	нет данных об адресе																																																																																		
372	2717442	СПОСОБ ЭКСПРЕСС-ОПРЕДЕЛЕНИЯ КРИОЛИТОВОГО ОТНОШЕНИЯ И КОНЦЕНТРАЦИИ ФТОРИДА КАЛИЯ В ЭЛЕКТРОЛИТЕ ПРИ ПОЛУЧЕНИИ АЛЮМИНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717442&TypeFile=html	"Общество с ограниченной ответственностью ""Объединенная Компания РУСАЛ Инженерно-технологический центр"" (RU)"	C25C3/06	QB4A Государственная регистрация предоставления права использования по договору	20.07.2022 РД0403201	"Общество с ограниченной ответственностью ""Объединенная Компания РУСАЛ Инженерно-технологический центр"" (RU)"	"Акционерное общество ""РУСАЛ Красноярский Алюминиевый завод"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории Красноярского края.	нет данных об адресе																																																																																		
373	2717446	Способ получения паяного соединения алюмооксидной керамики с титановым сплавом ВТ1-0	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717446&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет ""МИФИ"" (НИЯУ МИФИ) (RU)"	B23K1/19	QB4A Государственная регистрация предоставления права использования по договору	11.05.2023 РД0430946	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет ""МИФИ"" (RU)"	"Общество с ограниченной ответственностью ""МИФИ-АМЕТО"" (RU)"	лицензионный	исключительная лицензия на срок до 30.12.2027 на территории РФ.	нет данных об адресе																																																																																		
374	2717498	Селективный эмульсионный состав для водоизоляции и выравнивания профиля притока добывающих скважин	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717498&TypeFile=html	"Общество с ограниченной ответственностью ""ЛУКОЙЛ-Инжиниринг"" (ООО ""ЛУКОЙЛ-Инжиниринг"") (RU)"	E21B33/138	QB4A Государственная регистрация предоставления права использования по договору	21.09.2023 РД0444104	"Общество с ограниченной ответственностью ""ЛУКОЙЛ-Инжиниринг"" (RU)"	"Общество с ограниченной ответственностью ""НефтеПром Сервис"" (RU)"	лицензионный	неисключительная лицензия на срок по 27.06.2041 на территории РФ.	нет данных об адресе																																																																																		
375	2717654	Клеточная линия рака молочной железы человека BrCCh4e	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717654&TypeFile=html	Федеральное государственное бюджетное учреждение науки Институт химической биологии и фундаментальной медицины Сибирского отделения Российской академии наук (ИХБФМ СО РАН) (RU)	C12N5/09	QB4A Государственная регистрация предоставления права использования по договору	03.12.2020 РД0348190	Федеральное государственное бюджетное учреждение науки Институт химической биологии и фундаментальной медицины Сибирского отделения Российской академии наук (RU)	"Общество с ограниченной ответственностью ""БИОСАН"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ	нет данных об адресе																																																																																		
376	2717728	Труба стеклокомпозитная для напорных и безнапорных трубопроводов, прокладываемых методом микротоннелирования	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717728&TypeFile=html	"Общество с ограниченной ответственностью ""Новые Трубные Технологии"" (ООО ""НТТ"") (RU)"	F16L9/128	QB4A Государственная регистрация предоставления права использования по договору	26.01.2022 РД0386205	"Общество с ограниченной ответственностью ""Новые Трубные Технологии"" (RU)"	"Общество с ограниченной ответственностью ""Новые трубные Технологии - Пересвет"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
377	2717728	Труба стеклокомпозитная для напорных и безнапорных трубопроводов, прокладываемых методом микротоннелирования	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717728&TypeFile=html	"Общество с ограниченной ответственностью ""Новые Трубные Технологии"" (ООО ""НТТ"") (RU)"	F16L9/128	QZ4A Внесение изменений в зарегистрированный договор	26.01.2022 РД0386205	"Общество с ограниченной ответственностью ""Новые Трубные Технологии"" (RU)"	"Общество с ограниченной ответственностью ""Новые трубные Технологии - Пересвет"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 21.06.2022         Дата публикации и номер бюллетеня: 21.06.2022 Бюл. №18	no_data	no_data																																																																																		
378	2717765	Способ винтовой прокатки сплавов системы титан-цирконий-ниобий	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717765&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский технологический университет ""МИСиС"" (RU)"	C22F1/18	QB4A Государственная регистрация предоставления права использования по договору	14.10.2020 РД0343625	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский технологический университет ""МИСиС"" (RU)"	"Общество с ограниченной ответственностью ""КОНМЕТ"" (RU)"	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе																																																																																		
379	2717768	Способ аддитивного формования изделий из порошковых материалов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717768&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (ТГУ) (RU)"	B22F3/105	Открытая лицензия	no_data	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (ТГУ) (RU)"	no_data	no_data	no_data	634050, Томская обл., г. Томск, пр-кт Ленина, 36, ТГУ, отдел интеллектуальной собственности																																																																																		
380	2717796	Установка для получения древесного угля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717796&TypeFile=html	Шипук Борис Иванович (UA)	C10B53/02	QB4A Государственная регистрация предоставления права использования по договору	22.09.2020 РД0341545	Шипук Борис Иванович (UA)	Шелагин Максим Юрьевич (RU)	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
381	2717800	Способ выращивания водорастворимых монокристаллов, использующий кондиционирование раствора	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717800&TypeFile=html	"Федеральное государственное бюджетное научное учреждение ""Федеральный исследовательский центр Институт прикладной физики Российской академии наук"" (ИПФ РАН) (RU)"	C30B7/00	QB4A Государственная регистрация предоставления права использования по договору	26.11.2020 РД0347659	"Федеральное государственное бюджетное научное учреждение ""Федеральный исследовательский центр Институт прикладной физики Российской академии наук"" (RU)"	"Федеральное государственное унитарное предприятие ""Российский федеральный ядерный центр - Всероссийский научно-исследовательский институт экспериментальной физики"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
382	2717836	ПИГМЕНТИРОВАННОЕ ЭПОКСИДНОФЕНОЛЬНОЕ СВЯЗУЮЩЕЕ ДЛЯ ПОЛИМЕРНЫХ КОМПОЗИТОВ С ВОЛОКНИСТЫМИ НАПОЛНИТЕЛЯМИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717836&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ивановский государственный химико-технологический университет"" (RU)"	C08L63/02	QB4A Государственная регистрация предоставления права использования по договору	31.08.2022 РД0406901	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ивановский государственный химико-технологический университет"" (RU)"	"Общество с ограниченной ответственностью ""Научно производственное объединение ""Звезда"" (RU)"	лицензионный	исключительная лицензия на срок до 31.03.2030 на территории РФ.	нет данных об адресе																																																																																		
383	2717860	Композиция для ликвидации гидратных пробок	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717860&TypeFile=html	Терещенко Александр Владимирович (RU)	E21B37/06	QB4A Государственная регистрация предоставления права использования по договору	30.06.2020 РД0335303	Терещенко Александр Владимирович (RU)	"Закрытое акционерное общество ""СПЕЦИАЛЬНАЯ НЕФТЕПРОМЫСЛОВАЯ ХИМИЯ"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
384	2717860	Композиция для ликвидации гидратных пробок	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717860&TypeFile=html	Терещенко Александр Владимирович (RU)	E21B37/06	QZ4A Внесение изменений в зарегистрированный договор	30.06.2020 РД0335303	Терещенко Александр Владимирович (RU)	"Общество с ограниченной ответственностью ""СПЕЦИАЛЬНАЯ НЕФТЕПРОМЫСЛОВАЯ ХИМИЯ"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 26.07.2021         Дата публикации и номер бюллетеня: 26.07.2021 Бюл. №21	no_data	no_data																																																																																		
385	2717903	Автоматизированная система моделирования изменения содержания информационного пространства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717903&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский центр Стратегических коммуникаций"" (RU)"	G06Q40/04	QB4A Государственная регистрация предоставления права использования по договору	28.10.2020 РД0345047	"Общество с ограниченной ответственностью ""Научно-исследовательский центр стратегических коммуникаций"" (RU)"	"Автономная некоммерческая организация ""Центр проблем стратегических ядерных сил"" Академии военных наук (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
386	2717903	Автоматизированная система моделирования изменения содержания информационного пространства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717903&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский центр Стратегических коммуникаций"" (RU)"	G06Q40/04	QB4A Государственная регистрация предоставления права использования по договору	07.06.2021 РД0365737	"Общество с ограниченной ответственностью ""Научно-исследовательский центр Стратегических коммуникаций"" (RU)"	"Автономная некоммерческая организация ""Центр проблем стратегических ядерных сил"" Академии военных наук (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
387	2717903	Автоматизированная система моделирования изменения содержания информационного пространства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717903&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский центр Стратегических коммуникаций"" (RU)"	G06Q40/04	QB4A Государственная регистрация предоставления права использования по договору	21.06.2022 РД0400627	"Общество с ограниченной ответственностью ""Научно-исследовательский центр стратегических коммуникаций"" (RU)"	"Автономная некоммерческая организация ""Центр проблем стратегических ядерных сил"" Академии военных наук (RU)"	лицензионный	неисключительная лицензия на срок до 14.04.2039 на территории РФ.	нет данных об адресе																																																																																		
388	2717903	Автоматизированная система моделирования изменения содержания информационного пространства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717903&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский центр Стратегических коммуникаций"" (RU)"	G06Q40/04	QB4A Государственная регистрация предоставления права использования по договору	30.11.2022 РД0415950	"Общество с ограниченной ответственностью ""Научно-исследовательский центр стратегических коммуникаций"" (RU)"	"Автономная некоммерческая организация ""Центр проблем стратегических ядерных сил"" Академии военных наук (RU)"	лицензионный	неисключительная лицензия на срок до 30.04.2023 на территории РФ.	нет данных об адресе																																																																																		
389	2717903	Автоматизированная система моделирования изменения содержания информационного пространства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717903&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский центр Стратегических коммуникаций"" (RU)"	G06Q40/04	QB4A Государственная регистрация предоставления права использования по договору	22.02.2023 РД0424129	"Общество с ограниченной ответственностью ""Научно-исследовательский центр стратегических коммуникаций"" (RU)"	"Акционерное общество ""Военно-инженерная корпорация"" (RU)"	лицензионный	неисключительная лицензия на срок до 10.11.2024 на территории РФ.	нет данных об адресе																																																																																		
390	2717996	НАКОПИТЕЛЬНО-РАСХОДНЫЙ РЕЗЕРВУАР ДЛЯ ПИТЬЕВОЙ ВОДЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717996&TypeFile=html	Вяткин Вячеслав Владимирович (RU)	E03B11/02	QB4A Государственная регистрация предоставления права использования по договору	18.04.2023 РД0428961	Вяткин Вячеслав Владимирович (RU)	"Общество с ограниченной ответственностью ""Компания Живая вода"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
391	2717996	НАКОПИТЕЛЬНО-РАСХОДНЫЙ РЕЗЕРВУАР ДЛЯ ПИТЬЕВОЙ ВОДЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2717996&TypeFile=html	Вяткин Вячеслав Владимирович (RU)	E03B11/02	QB4A Государственная регистрация предоставления права использования по договору	18.04.2023 РД0428963	Вяткин Вячеслав Владимирович (RU)	"Общество с ограниченной ответственностью ""Элив ватер экспорт"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
392	2718113	Система управления накопителем электрической энергии для расширения области допустимых режимов генерирующих установок источников распределенной генерации при кратковременных отклонениях частоты	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718113&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (RU)"	H02J3/32	QB4A Государственная регистрация предоставления права использования по договору	18.11.2020 РД0346794	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (RU)"	"Закрытое акционерное общество ""Межрегиональное производственное объединение технического комплектования ""ТЕХНОКОМПЛЕКТ"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
393	2718138	Ковшовый счетчик жидкой нефтегазовой смеси	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718138&TypeFile=html	"Общество с ограниченной ответственностью ""НЕФТЕГАЗСЕРВИС"" (ООО ""НГС"") (RU)"	G01F3/28	QB4A Государственная регистрация предоставления права использования по договору	07.07.2021 РД0368554	"Общество с ограниченной ответственностью ""НЕФТЕГАЗСЕРВИС"" (RU)"	"Общество с ограниченной ответственностью ""ТНГ-Универсал"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
394	2718148	АНАЛОГОВЫЙ СИНХРОННЫЙ УСИЛИТЕЛЬ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718148&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский политехнический университет"" (RU)"	G01R19/10	QB4A Государственная регистрация предоставления права использования по договору	26.11.2020 РД0347647	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский политехнический университет"" (RU)"	"Акционерное общество ""Научно-исследовательский институт полупроводниковых приборов"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
395	2718166	Устройство для оценки степени оптимальности размещения в многопроцессорных гиперкубических циклических системах	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718166&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Юго-Западный государственный университет"" (ЮЗГУ) (RU)"	G06F7/00	QB4A Государственная регистрация предоставления права использования по договору	26.11.2020 РД0347672	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Юго-Западный государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""ПОИСК"" (RU)"	лицензионный	исключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
396	2718258	Способ неинвазивного определения концентрации глюкозы в крови	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718258&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский государственный электротехнический университет ""ЛЭТИ"" им. В.И. Ульянова (Ленина)"" (СПбГЭТУ ""ЛЭТИ"") (RU)"	A61B5/00	QB4A Государственная регистрация предоставления права использования по договору	31.08.2020 РД0339601	"Федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский государственный электротехнический университет ""ЛЭТИ"" им. В.И. Ульянова (Ленина)"" (RU)"	Акционерное общество «Научные приборы» (RU)	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
397	2718404	СПОСОБ ИЗМЕРЕНИЯ МИКРОРЕЛЬЕФА РАЗНОРОДНОЙ ПОВЕРХНОСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718404&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ""Московский институт электронной техники"" (RU)"	G01B11/30	QB4A Государственная регистрация предоставления права использования по договору	21.04.2021 РД0361158	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ""Московский институт электронной техники"" (RU)"	"Акционерное общество ""Зеленоградский нанотехнологический центр"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
398	2718502	Конденсаторная группа, коммутируемая тиристорами	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718502&TypeFile=html	"Акционерное общество ""Энергетический институт им. Г.М. Кржижановского"" (АО ""ЭНИН"") (RU)"	H02J3/18	QB4A Государственная регистрация предоставления права использования по договору	22.09.2020 РД0341428	"Акционерное общество ""Энергетический институт им. Г.М. Кржижановского"" (RU)"	"Публичное акционерное общество ""Электровыпрямитель"" (RU)"	лицензионный	исключительная лицензия на срок до 29.07.2039 на территории РФ.	нет данных об адресе																																																																																		
399	2718515	Способ выращивания биомассы микроводорослей и установка для его осуществления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718515&TypeFile=html	Грабарник Владимир Ефимович (RU),Карелин Николай Викторович (RU)	C12N1/12	QB4A Государственная регистрация предоставления права использования по договору	11.07.2022 РД0402431	Грабарник Владимир Ефимович (RU), Карелин Николай Викторович (RU)	"Общество с ограниченной ответственностью ""АЛЬГОТЕК"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
