	0	1	2	3	4	5	6	7	8	9	10	11
85	202475	ЭНДОПРОТЕЗ ПЯСТНО-ФАЛАНГОВОГО СУСТАВА КИСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202475&TypeFile=html	Общество с ограниченной ответственностью «НЕОТЕХ» (RU)	A61F2/42	PC9K Государственная регистрация отчуждения исключительного права по договору	18.05.2023 РД0431681	"Общество с ограниченной ответственностью ""НЕОТЕХ"" (RU)"	"Общество с ограниченной ответственностью ""НЕОТЕХ"" (RU), Федеральное государственное бюджетное образовательное учреждение высшего образования ""Самарский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	Договор отчуждения	нет данных об условиях	443099, Самарская обл., г. Самара, ул. Чапаевская, 89, ФГБОУ ВО СамГМУ Минздрава России
86	202487	ЭНДОПРОТЕЗ ПЕРВОГО ПЛЮСНЕФАЛАНГОВОГО СУСТАВА СТОПЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202487&TypeFile=html	Общество с ограниченной ответственностью «НЕОТЕХ» (RU)	A61F2/42	PC9K Государственная регистрация отчуждения исключительного права по договору	18.05.2023 РД0431681	"Общество с ограниченной ответственностью ""НЕОТЕХ"" (RU)"	"Общество с ограниченной ответственностью ""НЕОТЕХ"" (RU), Федеральное государственное бюджетное образовательное учреждение высшего образования ""Самарский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	Договор отчуждения	нет данных об условиях	443099, Самарская обл., г. Самара, ул. Чапаевская, 89, ФГБОУ ВО СамГМУ Минздрава России
87	202476	ЭНДОПРОТЕЗ ПРОКСИМАЛЬНОГО МЕЖФАЛАНГОВОГО СУСТАВА КИСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202476&TypeFile=html	Общество с ограниченной ответственностью «НЕОТЕХ» (RU)	A61F2/42	PC9K Государственная регистрация отчуждения исключительного права по договору	18.05.2023 РД0431681	"Общество с ограниченной ответственностью ""НЕОТЕХ"" (RU)"	"Общество с ограниченной ответственностью ""НЕОТЕХ"" (RU), Федеральное государственное бюджетное образовательное учреждение высшего образования ""Самарский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	Договор отчуждения	нет данных об условиях	443099, Самарская обл., г. Самара, ул. Чапаевская, 89, ФГБОУ ВО СамГМУ Минздрава России
88	202733	ТЕПЛОВИЗИОННОЕ РЕЛЕ ЗАЩИТЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202733&TypeFile=html	"Общество с ограниченной ответственностью Научно-производственное предприятие ""Микропроцессорные технологии"" (RU)"	H01H37/52	QB9K Государственная регистрация залога (последующего залога) исключительного права по договору	31.08.2022 РД0406926	"Общество с ограниченной ответственностью Научно-производственное предприятие ""Микропроцессорные технологии"" (RU)"	"Акционерное общество ""Российский Банк поддержки малого и среднего предпринимательства"" (RU)"	о залоге исключительного права		no_data
89	205170	Траверса для перемещения корзины с автомобильным полуприцепом	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205170&TypeFile=html	Вдовин Борис Николаевич (RU)	B66C1/68	QB9K Государственная регистрация предоставления права использования по договору	22.06.2022 РД0400831	Вдовин Борис Николаевич (RU)	"Акционерное общество ""ПФКО"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
90	202870	ИНФОРМАЦИОННЫЙ ЭКРАН INFO	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202870&TypeFile=html	Общество с ограниченной ответственностью «ТопМедиа» (RU)	H04N7/18	QB9K Государственная регистрация залога (последующего залога) исключительного права по договору	17.05.2023 РД0431510	"Общество с ограниченной ответственностью ""ТопМедиа"" (RU)"	"Акционерное общество ""Российский Банк поддержки малого и среднего предпринимательства"" (RU)"	о залоге исключительного права		no_data
91	209370	НОСИМОЕ УСТРОЙСТВО РЕГИСТРАЦИИ ФИЗИЧЕСКОЙ АКТИВНОСТИ ДЛЯ СИСТЕМ МОНИТОРИНГА И АНАЛИЗА РУЧНОГО ТРУДА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209370&TypeFile=html	"Общество с ограниченной ответственностью ""Форексис"" (RU)"	A61B5/11	PC9K Государственная регистрация отчуждения исключительного права по договору	21.02.2023 РД0423828	"Общество с ограниченной ответственностью ""Форексис"" (RU)"	"Общество с ограниченной ответственностью ""Лаборатория труда"" (RU)"	Договор отчуждения	нет данных об условиях	"119121, Москва, 1-й Тружеников пер., 14, стр. 5, эт. 1, помещ. 2, комн. 2, Генеральному директору ООО ""Лаборатория труда"" Каширину Даниилу Олеговичу"
92	202972	Трос одинарной свивки	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202972&TypeFile=html	"Публичное акционерное общество ""Северсталь"" (ПАО ""Северсталь"") (RU)"	H01B5/08	QB9K Государственная регистрация предоставления права использования по договору	21.02.2023 РД0423842	"Публичное акционерное общество ""Северсталь"" (RU)"	"Акционерное общество ""Северсталь канаты"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
93	203046	Трос одинарной свивки	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203046&TypeFile=html	"Публичное акционерное общество ""Северсталь"" (ПАО ""Северсталь"") (RU)"	H01B5/08	QB9K Государственная регистрация предоставления права использования по договору	21.02.2023 РД0423842	"Публичное акционерное общество ""Северсталь"" (RU)"	"Акционерное общество ""Северсталь канаты"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
94	202118	Юла	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202118&TypeFile=html	Ефременко Владимир Николаевич (RU)	A63H1/00	QB9K Государственная регистрация предоставления права использования по договору	25.03.2021 РД0358791	Ефременко Владимир Николаевич (RU)	"Общество с ограниченной ответственностью ""Стеллар"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
95	202118	Юла	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202118&TypeFile=html	Ефременко Владимир Николаевич (RU)	A63H1/00	PC9K Государственная регистрация отчуждения исключительного права по договору	28.07.2023 РД0439030	Ефременко Владимир Николаевич (RU)	Ефременко Татьяна Анатольевна (RU)	Договор отчуждения	нет данных об условиях	101000, Москва, а/я 312, Белокопытов А.В.
96	203930	Устройство дистанционной защиты	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203930&TypeFile=html	"Публичное акционерное общество ""Россети Московский регион"" (ПАО ""Россети Московский регион"") (RU)"	H02H3/00	QB9K Государственная регистрация предоставления права использования по договору	13.03.2023 РД0425254	"Публичное акционерное общество ""Россети Московский регион"" (RU)"	"Общество с ограниченной ответственностью ""НПП Бреслер"" (RU)"	лицензионный	неисключительная лицензия на срок до 06.06.2027 на территории РФ.	нет данных об адресе
97	203471	Индукционный парогенератор насыщенного пара	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203471&TypeFile=html	Манеев Илья Александрович (RU)	H05B6/10	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415274	Манеев Илья Александрович (RU)	"Общество с ограниченной ответственностью ""Промышленная компания"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
98	202747	ОТКИДНОЙ УПОР ДЛЯ УСТАНОВКИ КОНТЕЙНЕРОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202747&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B60P7/13	PC9K Государственная регистрация отчуждения исключительного права по договору	13.06.2023 РД0434245	Акционерное общество Алтайского вагоностроения (RU)	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Договор отчуждения	нет данных об условиях	"650000, г. Кемерово, ул. Весенняя, д. 5, ООО ""Сибирское Патентное Бюро"""
99	202747	ОТКИДНОЙ УПОР ДЛЯ УСТАНОВКИ КОНТЕЙНЕРОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202747&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B60P7/13	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443540	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Акционерное общество Алтайского вагоностроения (RU)	лицензионный	неисключительная лицензия сроком по 02.12.2041 г. на территории РФ.	нет данных об адресе
100	206171	СЕТКА АРМАТУРНАЯ ИЗ БАЗАЛЬТОВОГО ВОЛОКНА ДЛЯ ГОРНО-СТРОИТЕЛЬНЫХ РАБОТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=206171&TypeFile=html	"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. Н.Э. БАУМАНА (НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ)"" (МГТУ ИМ. Н.Э. БАУМАНА) (RU)"	E21D19/02	QB9K Государственная регистрация предоставления права использования по договору	04.10.2022 РД0410119	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU)"	"Общество с ограниченной ответственностью Производственная компания ""ТЕПЛОВЫЕ СИСТЕМЫ ПОЛЮС"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
101	203050	Одноёмкостный индукционный нагреватель жидкостей	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203050&TypeFile=html	Манеев Илья Александрович (RU)	H05B6/10	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415274	Манеев Илья Александрович (RU)	"Общество с ограниченной ответственностью ""Промышленная компания"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
102	203719	ЗВЕНО МАНИПУЛЯТОРА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203719&TypeFile=html	Общество с ограниченной ответственностью «НКС» (RU)	B25J19/00	PC9K Государственная регистрация отчуждения исключительного права по договору	27.04.2023 РД0430203	"Общество с ограниченной ответственностью ""НКС"" (RU)"	"Общество с ограниченной ответственностью ""Аудит-Центр Групп"" (RU)"	Договор отчуждения	нет данных об условиях	"191124, Санкт-Петербург, Синопская наб., 52, литера А, ООО ""Аудит-Центр Групп"""
103	201982	Игрушка колесо обозрения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=201982&TypeFile=html	Ефременко Владимир Николаевич (RU),Коваленко Евгений Юрьевич (RU)	A63H31/08	QB9K Государственная регистрация предоставления права использования по договору	25.03.2021 РД0358792	Ефременко Владимир Николаевич (RU), Коваленко Евгений Юрьевич (RU)	"Общество с ограниченной ответственностью ""Стеллар"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
104	201982	Игрушка колесо обозрения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=201982&TypeFile=html	Ефременко Владимир Николаевич (RU),Коваленко Евгений Юрьевич (RU)	A63H31/08	PC9K Государственная регистрация отчуждения исключительного права по договору	28.07.2023 РД0439025	Ефременко Владимир Николаевич (RU),Коваленко Евгений Юрьевич (RU)	Ефременко Татьяна Анатольевна (RU), Коваленко Евгений Юрьевич (RU)	Договор отчуждения	нет данных об условиях	101000, Москва, а/я 312, Белокопытов А.В.
105	205032	Центробежная камера очистки газопылевых смесей	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205032&TypeFile=html	Общество с ограниченной ответственностью «СибФОРС» (RU)	B01D45/12	PC9K Государственная регистрация отчуждения исключительного права по договору	23.03.2022 РД0391779	"Общество с ограниченной ответственностью ""СибФОРС"" (RU)"	"Общество с ограниченной ответственностью ""Прогресс"" (RU)"	Договор отчуждения	нет данных об условиях	"656011, Алтайский край, г. Барнаул, ул. Колесная, 31, ООО ""Прогресс"""
106	205032	Центробежная камера очистки газопылевых смесей	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205032&TypeFile=html	Общество с ограниченной ответственностью «СибФОРС» (RU)	B01D45/12	PC9K Государственная регистрация отчуждения исключительного права по договору	15.09.2022 РД0408403	"Общество с ограниченной ответственностью ""Прогресс"" (RU)"	"Общество с ограниченной ответственностью ""СибФОРС"" (RU)"	Договор отчуждения	нет данных об условиях	"656065, Алтайский край, г. Барнаул, ул. 65 лет Победы, д. 41, кв. 254, ООО ""СибФОРС"""
107	202168	Устройство отбора электрической энергии от воздушных линий электропередачи	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202168&TypeFile=html	Максимов Сергей Петрович (RU)	H02J3/00	PC9K Государственная регистрация отчуждения исключительного права по договору	06.10.2021 РД0376695	Максимов Сергей Петрович (RU)	"Общество с ограниченной ответственностью ""НТЦ Инструмент - микро"" (RU)"	Договор отчуждения	нет данных об условиях	"413138, Саратовская обл., Энгельсский р-н, с. Квасниковка, ул. Октябрьская, 68       ООО ""НТЦ Инструмент - микро"""
108	202139	Юла	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202139&TypeFile=html	Ефременко Владимир Николаевич (RU),Генне Дмитрий Иванович (RU)	A63H1/00	QB9K Государственная регистрация предоставления права использования по договору	25.03.2021 РД0358793	Ефременко Владимир Николаевич (RU), Генне Дмитрий Иванович (RU)	"Общество с ограниченной ответственностью ""Стеллар"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
109	202139	Юла	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202139&TypeFile=html	Ефременко Владимир Николаевич (RU),Генне Дмитрий Иванович (RU)	A63H1/00	PC9K Государственная регистрация отчуждения исключительного права по договору	28.07.2023 РД0439027	Ефременко Владимир Николаевич (RU),Генне Дмитрий Иванович (RU)	Ефременко Татьяна Анатольевна (RU), Генне Дмитрий Иванович (RU)	Договор отчуждения	нет данных об условиях	101000, Москва, а/я 312, Белокопытов А.В.
110	202138	Игрушка машинка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202138&TypeFile=html	Ефременко Владимир Николаевич (RU)	A63H3/04	QB9K Государственная регистрация предоставления права использования по договору	25.03.2021 РД0358791	Ефременко Владимир Николаевич (RU)	"Общество с ограниченной ответственностью ""Стеллар"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
111	202138	Игрушка машинка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202138&TypeFile=html	Ефременко Владимир Николаевич (RU)	A63H3/04	PC9K Государственная регистрация отчуждения исключительного права по договору	28.07.2023 РД0439030	Ефременко Владимир Николаевич (RU)	Ефременко Татьяна Анатольевна (RU)	Договор отчуждения	нет данных об условиях	101000, Москва, а/я 312, Белокопытов А.В.
112	203780	Накладка тормозная дискового тормоза железнодорожного транспортного средства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203780&TypeFile=html	"Акционерное общество ""Термостойкие изделия и инженерные разработки"" (АО ""ТИИР"") (RU)"	B61H5/00	PC9K Государственная регистрация отчуждения исключительного права по договору	29.11.2021 РД0381661	"Акционерное общество ""Термостойкие изделия и инженерные разработки"" (RU)"	"Публичное акционерное общество ""Уральский завод авто-текстильных изделий"" (RU)"	Договор отчуждения	нет данных об условиях	"624273, Свердловская обл., г. Асбест, ул. Плеханова, 64, ПАО ""УралАТИ"""
113	204496	КОНЦЕНТРАТОР ДЛЯ СИСТЕМ УПРАВЛЕНИЯ, КОНТРОЛЯ И УЧЕТА ЭЛЕКТРОЭНЕРГИИ В СЕТЯХ СРЕДНЕГО И НИЗКОГО НАПРЯЖЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=204496&TypeFile=html	Беляев Александр Николаевич (RU),Валиков Александр Владимирович (RU)	H04L12/66	QB9K Государственная регистрация предоставления права использования по договору	22.07.2021 РД0369898	Беляев Александр Николаевич (RU), Валиков Александр Владимирович (RU)	"Общество с ограниченной ответственностью ""Научно-производственное объединение ""МИР"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
114	203293	ФИКСАТОР КРЫШКИ НА ЕМКОСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203293&TypeFile=html	Франко Олег Михайлович (RU),Дутко Олег Романович (RU),Франко Максим Олегович (RU),Тиньков Андрей Николаевич (RU)	E02D29/14	PC9K Государственная регистрация отчуждения исключительного права по договору	19.09.2022 РД0408662	Франко Олег Михайлович (RU),Дутко Олег Романович (RU),Франко Максим Олегович (RU),Тиньков Андрей Николаевич (RU)	"Общество с ограниченной ответственностью ""Эколиния"" (RU)"	Договор отчуждения	нет данных об условиях	300001, Тульская обл., г. Тула, ул. Плеханова, 45А, кв. 26, Новиковой Л.Ф.
115	203293	ФИКСАТОР КРЫШКИ НА ЕМКОСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203293&TypeFile=html	Франко Олег Михайлович (RU),Дутко Олег Романович (RU),Франко Максим Олегович (RU),Тиньков Андрей Николаевич (RU)	E02D29/14	PC9K Государственная регистрация отчуждения исключительного права по договору	02.08.2023 РД0439389	"Общество с ограниченной ответственностью ""Торговая сеть Стандартпарк"" (RU)"	"Общество с ограниченной ответственностью ""Производственная компания Стандартпарк"" (RU)"	Договор отчуждения	нет данных об условиях	300001, Тульская обл., г. Тула, ул. Плеханова, 45-А, кв. 26, Новиковой Л.Ф.
116	203049	Автоматизированный электродный котёл	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203049&TypeFile=html	Манеев Илья Александрович (RU)	F24H1/20	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415274	Манеев Илья Александрович (RU)	"Общество с ограниченной ответственностью ""Промышленная компания"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
117	202322	КАБЕЛЕПРОВОДНОЕ УСТРОЙСТВО	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202322&TypeFile=html	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	H02G3/04	QB9K Государственная регистрация предоставления права использования по договору	29.06.2021 РД0367729	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	"Общество с ограниченной ответственностью ""Энерготэк"" (RU)"	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе
118	202322	КАБЕЛЕПРОВОДНОЕ УСТРОЙСТВО	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202322&TypeFile=html	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	H02G3/04	QB9K Государственная регистрация предоставления права использования по договору	07.02.2022 РД0387463	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	"Общество с ограниченной ответственностью ""Группа ПОЛИПЛАСТИК"" (RU)"	лицензионный	исключительная лицензия на срок по 31.12.2023 на территории РФ.	нет данных об адресе
119	203547	КОНЦЕВАЯ БАЛКА РАМЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203547&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B61F1/10	PC9K Государственная регистрация отчуждения исключительного права по договору	05.04.2023 РД0427888	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
120	203547	КОНЦЕВАЯ БАЛКА РАМЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203547&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B61F1/10	PC9K Государственная регистрация отчуждения исключительного права по договору	07.04.2023 РД0428079	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
121	203547	КОНЦЕВАЯ БАЛКА РАМЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203547&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B61F1/10	PC9K Государственная регистрация отчуждения исключительного права по договору	11.04.2023 РД0428310	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
122	203547	КОНЦЕВАЯ БАЛКА РАМЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203547&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B61F1/10	PC9K Государственная регистрация отчуждения исключительного права по договору	14.04.2023 РД0428674	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
123	203547	КОНЦЕВАЯ БАЛКА РАМЫ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203547&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B61F1/10	QB9K Государственная регистрация залога (последующего залога) исключительного права по договору	17.07.2023 РД0437806	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	"Публичное акционерное общество Национальный банк ""ТРАСТ"" (RU)"	о залоге исключительного права		no_data
124	203302	Двигатель внутреннего сгорания	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=203302&TypeFile=html	Транспортейшн АйПи Холдингс, ЛЛС (US)	F02B75/22	PC9K Государственная регистрация отчуждения исключительного права по договору	10.08.2021 РД0371310	Транспортейшн АйПи Холдингс, ЛЛС (US)	Пауэрхаус Энджин Солюшнз Свитселанд АйПи Холдинг ГмбХ (CH)	Договор отчуждения	нет данных об условиях	"191036, Санкт-Петербург, а/я 24, ""НЕВИНПАТ"""
125	205668	Двигатель внутреннего сгорания	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205668&TypeFile=html	Транспортейшн АйПи Холдингс, ЛЛС (US)	F01P7/16	PC9K Государственная регистрация отчуждения исключительного права по договору	10.08.2021 РД0371310	Транспортейшн АйПи Холдингс, ЛЛС (US)	Пауэрхаус Энджин Солюшнз Свитселанд АйПи Холдинг ГмбХ (CH)	Договор отчуждения	нет данных об условиях	"191036, Санкт-Петербург, а/я 24, ""НЕВИНПАТ"""
126	205168	Двигатель внутреннего сгорания	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205168&TypeFile=html	Транспортейшн АйПи Холдингс, ЛЛС (US)	F02B75/22	PC9K Государственная регистрация отчуждения исключительного права по договору	10.08.2021 РД0371310	Транспортейшн АйПи Холдингс, ЛЛС (US)	Пауэрхаус Энджин Солюшнз Свитселанд АйПи Холдинг ГмбХ (CH)	Договор отчуждения	нет данных об условиях	"191036, Санкт-Петербург, а/я 24, ""НЕВИНПАТ"""
127	202165	Распылитель	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202165&TypeFile=html	Душкин Андрей Леонидович (RU),Карпышев Александр Владимирович (RU),Рязанцев Николай Николаевич (RU)	B05B1/02	PC9K Государственная регистрация отчуждения исключительного права по договору	21.09.2021 РД0375184	Душкин Андрей Леонидович (RU),Карпышев Александр Владимирович (RU),Рязанцев Николай Николаевич (RU)	"Общество с ограниченной ответственностью ""ТЕМПЕРО-2"" (RU)"	Договор отчуждения	нет данных об условиях	"191123, Санкт-Петербург, ул. Радищева, 39, офис 418, ООО ""Шмитт и Орлов"""
128	205028	ИММЕРСИОННАЯ ВАННА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205028&TypeFile=html	"Закрытое акционерное общество ""Ультракрафт"" (ЗАО ""Ультракрафт"") (RU)"	G01N29/04	PC9K Государственная регистрация отчуждения исключительного права по договору	20.04.2023 РД0429366	"Закрытое акционерное общество ""Ультракрафт"" (RU)"	"Общество с ограниченной ответственностью ""Ультракрафт КБ"" (RU)"	Договор отчуждения	нет данных об условиях	"121205, г. Москва, территория Сколково инновационного центра, Бульвар Большой, д. 42 стр. 1, офис 336, ООО ""Ультракрафт КБ"""
129	205028	ИММЕРСИОННАЯ ВАННА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=205028&TypeFile=html	"Закрытое акционерное общество ""Ультракрафт"" (ЗАО ""Ультракрафт"") (RU)"	G01N29/04	PC9K Государственная регистрация отчуждения исключительного права по договору	21.09.2023 РД0444071	"Общество с ограниченной ответственностью ""Ультракрафт КБ"" (RU)"	Кашин Алексей Михайлович (RU)	Договор отчуждения	нет данных об условиях	162627, г. Череповец, ул. Любецкая, д. 50, кв. 29, Кашину А.М.
130	201737	Оборудование для механизированного изготовления кольцевых канатных строп «громметов»	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=201737&TypeFile=html	"Публичное акционерное общество ""Северсталь"" (ПАО ""Северсталь"") (RU)"	D07B7/00	QB9K Государственная регистрация предоставления права использования по договору	24.05.2023 РД0432527	"Публичное акционерное общество ""Северсталь"" (RU)"	"Общество с ограниченной ответственностью ""Северсталь подъемные технологии"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
131	202701	Устройство для получения коллагена из кожевенного сырья.	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=202701&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Курский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	C14C15/00	QB9K Государственная регистрация предоставления права использования по договору	12.04.2022 РД0393799	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Курский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Общество с ограниченной ответственностью ""Эверс"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
